HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,LATITUDE,LONGITUDE,FIPS2020,N_UNITS,LI_UNITS,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,FMHA_515,CREDIT,HOME_AMT,CDBG_AMT,HPVI_AMT,NONPROG,
"PAA19900060","230 FLEETWOOD ST","230 FLEETWOOD ST","COATESVILLE",PA,"19320",39.984982,-75.822652,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900065","232 FLEETWOOD ST","232 FLEETWOOD ST","COATESVILLE",PA,"19320",39.985006,-75.822561,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900070","238 FLEETWOOD ST","238 FLEETWOOD ST","COATESVILLE",PA,"19320",39.985081,-75.822289,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900075","244 FLEETWOOD ST","244 FLEETWOOD ST","COATESVILLE",PA,"19320",39.985155,-75.822016,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900080","311 N FRANKLIN ST","311 N FRANKLIN ST","POTTSTOWN",PA,"19464",40.250127,-75.643243,"42XXXXXXXXX",2,2,1990,1989,2,2,2,2,2,0,0,,1,
"PAA19900085","325 BEAVER ST","325 BEAVER ST","LANCASTER",PA,"17603",40.032406,-76.305532,"42XXXXXXXXX",2,2,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900090","332 BOYD ST","332 BOYD ST","HARRISBURG",PA,"",40.272721,-76.890051,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,2,0,0,,1,
"PAA19900095","334 N REDFIELD ST","334 N REDFIELD ST","PHILADELPHIA",PA,"19139",39.966926,-75.238456,"42XXXXXXXXX",1,1,1990,1990,2,,,2,2,,,,1,
"PAA19900100","412 CHESTNUT ST","412 CHESTNUT ST","ERIE",PA,"16507",42.128073,-80.095173,"42XXXXXXXXX",2,2,1990,1989,2,2,2,2,1,0,0,,1,
"PAA19900105","423 MCCLELLAN ST","423 MCCLELLAN ST","PHILADELPHIA",PA,"19148",39.925859,-75.15338,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900110","4424 SANSOM ST ASSOC","4420 SANSOM ST","PHILADELPHIA",PA,"19104",39.955675,-75.210264,"42XXXXXXXXX",9,9,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900115","454 CRESCENT ST","454 CRESCENT ST","HARRISBURG",PA,"17104",40.258635,-76.869489,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900120","4840 N C ST","4840 C ST","PHILADELPHIA",PA,"19120",40.02338,-75.117954,"42XXXXXXXXX",7,7,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900125","4TH ST PROJECT","619 FOURTH ST","BRADDOCK",PA,"15104",40.407936,-79.868524,"42XXXXXXXXX",1,1,1990,1990,2,,2,2,2,,,,1,
"PAA19900130","516 N GROSS ST","516 N GROSS ST","PHILADELPHIA",PA,"19151",39.971009,-75.246329,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900135","529-531 BRINTON ST","529 E BRINTON ST","PHILADELPHIA",PA,"19144",40.050781,-75.17642,"42XXXXXXXXX",6,6,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900140","536-38 BROADWAY ST","536 BROADWAY","BETHLEHEM",PA,"18015",40.607991,-75.386556,"42XXXXXXXXX",6,6,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900145","5711 POPLAR ST","5711 POPLAR ST","PHILADELPHIA",PA,"19131",39.969606,-75.234864,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900150","611 GREEN ST","611 GREEN ST","NORRISTOWN",PA,"19401",40.116356,-75.339672,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,2,0,0,,1,
"PAA19900155","6215 HAVERFORD AVE","6215 HAVERFORD AVE","PHILADELPHIA",PA,"19151",39.971835,-75.243381,"42XXXXXXXXX",2,2,1990,1990,2,,2,2,2,,,,1,
"PAA19900160","640 E LOCUST AVE","640 E LOCUST AVE","PHILADELPHIA",PA,"19144",40.042372,-75.164291,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900165","640 N 63RD ST","640 N 63RD ST","PHILADELPHIA",PA,"19151",39.973133,-75.245341,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900170","7160 UPLAND ST","7160 UPLAND ST","PITTSBURGH",PA,"15208",40.462187,-79.895732,"42XXXXXXXXX",1,1,1990,1990,2,,,2,2,,,,1,
"PAA19900175","7260 CAMPANIA AVE","7260 CAMPANIA AVE","PITTSBURGH",PA,"15206",40.470855,-79.889739,"42XXXXXXXXX",1,1,1990,1989,2,2,2,2,1,0,0,,1,
"PAA19900180","ALLEQUIPPA PLACE","","PITTSBURGH",PA,"",,,"42XXXXXXXXX",24,24,1990,1989,1,2,2,2,2,0,0,,1,
"PAA19900185","ART APTS","1234 MARKET ST","PHILADELPHIA",PA,"19107",39.951807,-75.160473,"42XXXXXXXXX",30,30,1990,1989,1,2,2,2,3,0,203000,,1,
"PAA19900195","BRIDGE & WALNUT APTS","444 BRIDGE ST","PHOENIXVILLE",PA,"19460",40.131056,-75.521977,"42XXXXXXXXX",5,4,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900200","BROOM STREET APTS","314 BROOM ST","EMMAUS",PA,"18049",40.534418,-75.486129,"42XXXXXXXXX",6,6,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900205","BUCHANAN COURT","104 BUCHANAN ST","WARREN",PA,"16365",41.843222,-79.134828,"42XXXXXXXXX",18,10,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900210","BUNKER APTS","212 E NINTH ST","CHESTER",PA,"19013",39.853358,-75.359416,"42XXXXXXXXX",6,6,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900215","6131 CALLOWHILL ST","6131 CALLOWHILL ST","PHILADELPHIA",PA,"19151",39.968644,-75.242531,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900220","CATASAUGUA APTS","118 BRIDGE ST","CATASAUQUA",PA,"18032",40.653911,-75.474256,"42XXXXXXXXX",36,36,1990,1989,1,2,2,2,2,0,0,,1,
"PAA19900225","CHRISTIAN ST APTS","1909 CHRISTIAN ST","PHILADELPHIA",PA,"19146",39.941212,-75.17438,"42XXXXXXXXX",15,15,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900227","CHURCHILL/MELVIN CT","10601 LINDBERG AVE","PENN HILLS",PA,"15235",40.458791,-79.844049,"42XXXXXXXXX",43,43,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900230","CONNELLSVILLE APTS","","CONNELLSVILLE",PA,"",,,"42XXXXXXXXX",36,36,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900235","DORSET APTS","4710 LOCUST ST","PHILADELPHIA",PA,"19139",39.954445,-75.216126,"42XXXXXXXXX",59,59,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900240","DUNLAP APTS","5031 RACE ST","PHILADELPHIA",PA,"19139",39.962884,-75.221263,"42XXXXXXXXX",35,35,1990,1989,2,2,2,2,1,0,950000,,1,
"PAA19900245","FAIRFIELD APTS","","HUGHESVILLE",PA,"",,,"42XXXXXXXXX",32,32,1990,1989,2,2,2,1,1,0,0,,1,
"PAA19900250","FASY/WAGNER PROJECT","2640 REED ST","PHILADELPHIA",PA,"19146",39.935387,-75.188249,"42XXXXXXXXX",6,6,1990,1990,2,1,2,2,1,0,0,,1,
"PAA19900255","FERRY STREET APTS","600 FERRY ST","EASTON",PA,"18042",40.689295,-75.214348,"42XXXXXXXXX",10,10,1990,1989,1,2,2,2,1,0,0,,1,
"PAA19900260","FIRE HOUSE APTS","116 CHURCH ST","CATASAUQUA",PA,"18032",40.653166,-75.473153,"42XXXXXXXXX",5,5,1990,1990,2,,2,2,3,,,,1,
"PAA19900265","FIRE HOUSE APTS","118 CHURCH ST","CATASAUQUA",PA,"18032",40.653186,-75.473112,"42XXXXXXXXX",5,5,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900270","FIRST CEDAR APTS","318 CEDAR ST","DUQUESNE",PA,"15110",40.369775,-79.844058,"42XXXXXXXXX",4,4,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900275","FRANCISVILLE PROJECTS","1510 POPLAR ST","PHILADELPHIA",PA,"19130",39.970285,-75.16161,"42XXXXXXXXX",20,20,1990,1989,1,2,2,2,1,0,0,,1,
"PAA19900280","FREEDOM APTS","1001 FIFTH AVE","FORD CITY",PA,"16226",40.770808,-79.529949,"42XXXXXXXXX",28,28,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900285","GETTYSBURG PLACE","500 BOYDS SCHOOL RD","GETTYSBURG",PA,"17325",39.858209,-77.230271,"42XXXXXXXXX",40,40,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900290","GLENBROOK APTS","463 MAIN ST","ATGLEN",PA,"19310",39.944465,-75.971821,"42XXXXXXXXX",35,35,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900300","HANCOCK MANOR (YMCA)","164 W ALLEGHENY AVE","PHILADELPHIA",PA,"19133",39.998753,-75.132197,"42XXXXXXXXX",46,46,1990,1989,2,2,2,2,2,0,350000,,1,
"PAA19900305","HERITAGE HILLS","","POTTSVILLE",PA,"",,,"42XXXXXXXXX",32,32,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900310","HILL CAFE","1249 MARKET ST","HARRISBURG",PA,"17103",40.265543,-76.870501,"42XXXXXXXXX",27,27,1990,1989,2,2,2,2,2,0,450250,,1,
"PAA19900315","HILL COM I","","PITTSBURGH",PA,"",,,"42XXXXXXXXX",63,63,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900320","HILL COM II","","PITTSBURGH",PA,"",,,"42XXXXXXXXX",50,50,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900325","HUDSON PARK TOWERS","401 RIDGE AVE","YORK",PA,"17403",39.971768,-76.717238,"42XXXXXXXXX",70,70,1990,1989,2,2,2,2,2,0,120000,,1,
"PAA19900327","KENYON PROPERTIES I","701 SWISSVALE AVE","WILKINSBURG",PA,"15221",40.439044,-79.879297,"42XXXXXXXXX",28,28,1990,1990,2,1,2,2,3,0,0,,1,
"PAA19900328","KENYON PROPERTIES II","","WILKINSBURG",PA,"",,,"42XXXXXXXXX",28,28,1990,1990,2,2,2,2,3,0,0,,1,
"PAA19900335","KING THEATRE APTS","419 E KING ST","LANCASTER",PA,"17602",40.039107,-76.296822,"42XXXXXXXXX",43,43,1990,1989,1,2,2,2,2,0,20000,,1,
"PAA19900340","LAFFERTY PROJECT","41 LAFFERTY AVE","PITTSBURGH",PA,"15210",40.417534,-80.008597,"42XXXXXXXXX",1,1,1990,1990,2,,2,2,2,,,,1,
"PAA19900345","LAREN/NAVAL ASSOC","2342 FITZWATER ST","PHILADELPHIA",PA,"19146",39.943549,-75.181223,"42XXXXXXXXX",7,7,1990,1989,2,2,2,2,3,0,0,,1,
"PAA19900350","MAIN STREET APTS","1700 MAIN ST","NORTHAMPTON",PA,"18067",40.685521,-75.496357,"42XXXXXXXXX",23,23,1990,1989,1,2,2,2,1,0,74500,,1,
"PAA19900355","MARKET STREET","5743 MARKET ST","PHILADELPHIA",PA,"19139",39.96159,-75.235633,"42XXXXXXXXX",1,1,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900360","MARKET STREET APTS","345 MARKET ST","ALLENTOWN",PA,"18103",40.597519,-75.462225,"42XXXXXXXXX",7,7,1990,1990,1,,2,2,2,,,,1,
"PAA19900362","MARSCO","1543 N ALDEN ST","PHILADELPHIA",PA,"19131",39.975501,-75.2357,"42XXXXXXXXX",4,4,1990,1990,2,2,2,2,1,0,0,,1,
"PAA19900365","MERCER MANOR","130 S OTTER ST","MERCER",PA,"16137",41.226052,-80.235969,"42XXXXXXXXX",26,26,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900370","MILL APTS","901 CHEROKEE ST","FOUNTAIN HILL",PA,"18015",40.60561,-75.391188,"42XXXXXXXXX",45,45,1990,1989,1,2,2,2,1,0,0,,1,
"PAA19900375","MONROE STREET APTS","","FREEMANSBURG",PA,"",,,"42XXXXXXXXX",15,15,1990,1989,1,2,2,2,1,0,0,,1,
"PAA19900380","OAK RIDGE","","MOUNTAIN TOP",PA,"",,,"42XXXXXXXXX",32,32,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900382","PARKSIDE TOWERS","","YORK",PA,"",,,"42XXXXXXXXX",82,53,1990,1988,2,2,2,2,1,0,0,,1,
"PAA19900385","PARTCHEYTOWN ROAD PROPERT","","LEWISTOWN",PA,"",,,"42XXXXXXXXX",1,1,1990,1990,2,,2,2,2,,,,1,
"PAA19900390","PEOPLES EMERGENCY CTR","3902 SPRING GARDEN ST","PHILADELPHIA",PA,"19104",39.961761,-75.200353,"42XXXXXXXXX",9,9,1990,1989,2,2,2,2,1,0,0,,1,
"PAA19900395","RIVER OAK","125 RIVER RD","READING",PA,"",,,"42XXXXXXXXX",72,32,1990,1989,2,2,1,2,2,0,0,,1,
"PAA19900400","RIVERDALE APTS","692 S BROAD ST","JERSEY SHORE",PA,"17740",41.190568,-77.258425,"42XXXXXXXXX",24,15,1990,1990,2,2,2,1,1,0,0,,1,
"PAA19900405","SARTAIN APTS","3033 W GLENWOOD AVE","PHILADELPHIA",PA,"19121",39.98132,-75.185052,"42XXXXXXXXX",35,35,1990,1989,2,2,2,2,1,0,400000,,1,
"PAA19900410","SHERIDAN COURT ELDERLY","","SHAMOKIN",PA,"",,,"42XXXXXXXXX",40,40,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900415","SPRING STREET APTS","201 CHORD RD","CORRY",PA,"16407",41.912209,-79.641681,"42XXXXXXXXX",48,8,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19900420","TURNER ST APTS","146 N SEVENTH ST","ALLENTOWN",PA,"18101",40.604234,-75.47286,"42XXXXXXXXX",12,12,1990,1989,1,2,2,2,1,0,0,,1,
"PAA19900425","VON LOUHR","15 S 61ST ST","PHILADELPHIA",PA,"19139",39.961739,-75.242625,"42XXXXXXXXX",25,24,1990,1989,1,2,2,2,2,0,0,,1,
"PAA19900430","W DIAMOND STREET","2900 W DIAMOND ST","PHILADELPHIA",PA,"19121",39.987662,-75.180631,"42XXXXXXXXX",48,48,1990,1989,2,2,2,2,1,0,920000,,1,
"PAA19900435","WOODSIDE APTS","100 WOODSIDE DR","GROVE CITY",PA,"16127",41.168377,-80.070384,"42XXXXXXXXX",32,32,1990,1989,2,,2,1,1,,,,1,
"PAA19900440","WOODWARD MEADOWS ASSOC","","JERSEY SHORE",PA,"",,,"42XXXXXXXXX",32,32,1990,1989,2,2,2,1,2,0,0,,1,
"PAA19910005","10 FLORENCE AVE","10 FLORENCE AVE","COLLINGDALE",PA,"19023",39.918353,-75.265459,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910010","1050 E MONTGOMERY AVE","1050 E MONTGOMERY AVE","PHILADELPHIA",PA,"19125",39.970017,-75.126625,"42XXXXXXXXX",25,25,1991,1989,2,2,2,2,2,0,0,,1,
"PAA19910015","52ND & BELMONT APTS","1223 S 52ND ST","PHILADELPHIA",PA,"19143",39.942306,-75.220726,"42XXXXXXXXX",6,6,1991,1990,2,2,2,2,1,0,0,,1,
"PAA19910025","127 WHITELY TER","127 WHITELY TER","DARBY",PA,"19023",39.919793,-75.258253,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910030","1345 S HOLLYWOOD ST","1345 S HOLLYWOOD ST","PHILADELPHIA",PA,"19146",39.936589,-75.192546,"42XXXXXXXXX",1,1,1991,1989,2,2,2,2,1,0,0,,1,
"PAA19910035","1426 S 54TH ST","1426 S 54TH ST","PHILADELPHIA",PA,"19143",39.93995,-75.223561,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910040","15 FLORENCE AVE","15 FLORENCE AVE","COLLINGDALE",PA,"19023",39.918335,-75.265888,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910045","1521 N 57TH ST","1521 N 57TH ST","PHILADELPHIA",PA,"19131",39.975371,-75.234905,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910050","1552 S DOVER ST","1552 S DOVER ST","PHILADELPHIA",PA,"19146",39.934208,-75.19236,"42XXXXXXXXX",1,1,1991,1989,2,2,2,2,1,0,0,,1,
"PAA19910055","1604 WALLACE ST","1604 WALLACE ST","PHILADELPHIA",PA,"19130",39.965492,-75.164921,"42XXXXXXXXX",6,6,1991,1989,2,2,2,2,3,0,0,,1,
"PAA19910060","1606 WALLACE ST","1606 WALLACE ST","PHILADELPHIA",PA,"19130",39.965494,-75.164936,"42XXXXXXXXX",6,6,1991,1989,2,2,2,2,2,0,0,,1,
"PAA19910065","1608 WALLACE ST","1608 WALLACE ST","PHILADELPHIA",PA,"19130",39.965496,-75.164951,"42XXXXXXXXX",5,5,1991,1989,2,2,2,2,2,0,0,,1,
"PAA19910070","1617 E DUVAL ST","1617 E DUVAL ST","PHILADELPHIA",PA,"19138",40.062623,-75.163941,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910075","1682 MEADOW ST","1682 MEADOW ST","PHILADELPHIA",PA,"19124",40.01435,-75.081845,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910080","1708 W GIRARD AVE","1708 W GIRARD AVE","PHILADELPHIA",PA,"19130",39.971945,-75.164556,"42XXXXXXXXX",4,4,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910085","1718 W GIRARD AVE","1718 W GIRARD AVE","PHILADELPHIA",PA,"19130",39.971996,-75.164953,"42XXXXXXXXX",4,4,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910090","1720 W GIRARD AVE","1720 W GIRARD AVE","PHILADELPHIA",PA,"19130",39.972007,-75.165039,"42XXXXXXXXX",4,4,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910095","1746 ST PAUL ST","1746 ST PAUL ST","PHILADELPHIA",PA,"19140",40.019226,-75.155159,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910100","18 S DIAMOND ST","18 S DIAMOND ST","CLIFTON HEIGHTS",PA,"19018",39.929711,-75.295497,"42XXXXXXXXX",2,2,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910105","1921 S 21ST ST","1921 S 21ST ST","PHILADELPHIA",PA,"19145",39.927831,-75.180497,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910110","1942 CHRISTIAN ST","1942 CHRISTIAN ST","PHILADELPHIA",PA,"19146",39.940948,-75.174962,"42XXXXXXXXX",2,2,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910115","2005 S REDFIELD ST","2005 S REDFIELD ST","PHILADELPHIA",PA,"19143",39.933431,-75.22893,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910120","2012 NOBLE ST","2012 NOBLE ST","SWISSVDALE",PA,"",,,"42XXXXXXXXX",7,7,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910125","2029 SIGEL ST","2029 SIGEL ST","PHILADELPHIA",PA,"19145",39.928762,-75.179452,"42XXXXXXXXX",1,1,1991,1991,2,1,2,2,1,0,0,,1,
"PAA19910130","210 E EIGHTH AVE","210 E EIGHTH AVE","TARENTUM",PA,"15084",40.603063,-79.755659,"42XXXXXXXXX",1,1,1991,1990,2,2,2,2,1,0,0,,1,
"PAA19910135","2123 S FRAZIER ST","2123 S FRAZIER ST","PHILADELPHIA",PA,"19143",39.934889,-75.22331,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910140","2139 MOUNTAIN ST","2139 MOUNTAIN ST","PHILADELPHIA",PA,"19145",39.931412,-75.180561,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910145","2145 E HAROLD ST","2145 E HAROLD ST","PHILADELPHIA",PA,"19125",39.984016,-75.122316,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910150","2218 S DARIEN ST","2218 S DARIEN ST","PHILADELPHIA",PA,"19148",39.921366,-75.161399,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910155","226 E 22ND ST","226 E 22ND ST","CHESTER",PA,"19013",39.865777,-75.364826,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910160","25 N SECOND AVE","25 N SECOND AVE","COATESVILLE",PA,"19320",39.983973,-75.822183,"42XXXXXXXXX",6,5,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910165","252 FLEETWOOD ST","252 FLEETWOOD ST","COATESVILLE",PA,"19320",39.985254,-75.821653,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910170","2540 AMBER ST","2540 AMBER ST","PHILADELPHIA",PA,"19125",39.98455,-75.124998,"42XXXXXXXXX",13,13,1991,1991,2,,2,2,2,,,,1,
"PAA19910175","256 S 54TH ST","256 S 54TH ST","PHILADELPHIA",PA,"19139",39.955693,-75.229853,"42XXXXXXXXX",3,3,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910180","2869 JASPER ST","2869 JASPER ST","PHILADELPHIA",PA,"19134",39.991051,-75.11974,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910185","3226 KIP ST","3226 KIP ST","PHILADELPHIA",PA,"19134",39.998941,-75.126148,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910190","3306 N MASCHER ST","3306 N MASCHER ST","PHILADELPHIA",PA,"19140",40.000533,-75.131089,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910195","3329 ELLA ST","3329 ELLA ST","PHILADELPHIA",PA,"19134",40.00023,-75.126034,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910200","3822 N SEVENTH ST","3822 N SEVENTH ST","PHILADELPHIA",PA,"19140",40.00979,-75.14028,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910205","400 BLOCK MAIN ST","417 MAIN ST","DARBY",PA,"19023",39.917141,-75.253545,"42XXXXXXXXX",12,12,1991,1991,2,,,2,,,,,1,
"PAA19910215","4114 POWELTON AVE","4114 POWELTON AVE","PHILADELPHIA",PA,"19104",39.958711,-75.205736,"42XXXXXXXXX",3,3,1991,1991,2,2,2,2,2,0,0,,1,
"PAA19910220","417-419 CHESTNUT ST","417 CHESTNUT ST","ERIE",PA,"16507",42.128185,-80.094753,"42XXXXXXXXX",3,3,1991,1990,2,2,2,2,1,0,0,,1,
"PAA19910225","418 CHESTNUT ST","418 CHESTNUT ST","ERIE",PA,"16507",42.128017,-80.095135,"42XXXXXXXXX",2,2,1991,1990,2,2,2,2,1,0,0,,1,
"PAA19910230","431 N 40TH ST","431 N 40TH ST","PHILADELPHIA",PA,"19104",39.961099,-75.201963,"42XXXXXXXXX",4,4,1991,1989,2,2,2,2,3,0,0,,1,
"PAA19910235","4323 N FIFTH ST","4323 N FIFTH ST","PHILADELPHIA",PA,"19140",40.01716,-75.134491,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910240","435 HOWARD AVE","435 HOWARD AVE","LANCASTER",PA,"17602",40.034087,-76.303138,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910245","4922 GRANSBACK ST","4922 GRANSBACK ST","PHILADELPHIA",PA,"19120",40.023883,-75.115418,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910250","518 W OAK LN","518 W OAK LN","GLENOLDEN",PA,"19036",39.909859,-75.288879,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910255","5225 PULASKI AVE","5225 PULASKI AVE","PHILADELPHIA",PA,"19144",40.026216,-75.172988,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910260","5547 WHEELER ST","5547 WHEELER ST","PHILADELPHIA",PA,"19143",39.93188,-75.218326,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910265","6076 CHESTER AVE","6076 CHESTER AVE","PHILADELPHIA",PA,"19142",39.932384,-75.233068,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,3,0,0,,1,
"PAA19910270","701 COURSIN ST","701 COURSIN ST","MCKEESPORT",PA,"15132",40.349832,-79.855927,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910275","715 W ANNSBURY ST","715 W ANNSBURY ST","PHILADELPHIA",PA,"19140",40.020809,-75.137831,"42XXXXXXXXX",1,1,1991,1991,2,,2,2,3,,,,1,
"PAA19910280","768 E HILTON ST","768 E HILTON ST","PHILADELPHIA",PA,"19134",39.997172,-75.116024,"42XXXXXXXXX",2,2,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910285","815-819 FERRY ST APTS","819 FERRY ST","EMMAUS",PA,"",,,"42XXXXXXXXX",12,12,1991,1990,1,2,2,2,1,0,0,,1,
"PAA19910290","910 W DUNCANNON AVE","910 W DUNCANNON AVE","PHILADELPHIA",PA,"19141",40.03098,-75.138314,"42XXXXXXXXX",8,8,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910295","929 N 29TH ST","929 N 29TH ST","PHILADELPHIA",PA,"19130",39.973966,-75.183378,"42XXXXXXXXX",9,9,1991,1989,2,2,2,2,2,0,0,,1,
"PAA19910305","ALBURTIS APTS","105 S MAIN ST","ALBURTIS",PA,"18011",40.511529,-75.603649,"42XXXXXXXXX",10,10,1991,1991,2,2,2,2,2,0,0,,1,
"PAA19910310","AMITY MANOR","1131 BEN FRANKLIN HWY W","DOUGLASSVILLE",PA,"19518",40.263267,-75.734724,"42XXXXXXXXX",36,27,1991,1990,1,2,2,1,1,0,0,,1,
"PAA19910315","ANSONIA APTS","2655 PERRYSVILLE AVE","PITTSBURGH",PA,"15214",40.472271,-80.010501,"42XXXXXXXXX",8,6,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910320","ATLANTIC STREET APTS","825 ATLANTIC ST","BETHLEHEM",PA,"18015",40.604886,-75.36686,"42XXXXXXXXX",22,22,1991,1991,1,2,2,2,2,0,0,,1,
"PAA19910330","BANK STREET APTS","934 BANK ST","EMMAUS",PA,"18049",40.529694,-75.5029,"42XXXXXXXXX",1,1,1991,1991,2,2,2,2,1,0,0,,1,
"PAA19910335","BOOKBINDERY","150 N FOURTH ST","READING",PA,"19601",40.337787,-75.929999,"42011000100",41,41,1991,1990,1,2,2,2,1,0,0,,,
"PAA19910345","CASTLETON APTS COMPLEX","134 N MERCER ST","NEW CASTLE",PA,"16101",41.002033,-80.34557,"42XXXXXXXXX",73,58,1991,1990,2,2,2,2,1,0,0,,1,
"PAA19910350","CHERRYTREE APTS","100 MEADOW DR","ALBION",PA,"16401",41.883501,-80.365271,"42XXXXXXXXX",33,33,1991,1990,2,2,2,1,1,0,0,,1,
